trade_id,date,symbol,client_id,algo_type,side,order_qty,filled_qty,fill_rate,order_price,exec_price,vwap,slippage_bps,pnl,is_anomaly,anomaly_reason
TRD-00182,2023-09-22,AAPL,CLIENT_016,IS,SELL,7088,5389,76.04,172.6466,172.1678,173.2759,27.74,-5971.72,False,
TRD-00183,2023-09-25,AAPL,CLIENT_007,IS,BUY,24150,22447,92.95,172.1821,172.5251,173.6977,19.92,26320.45,False,
TRD-00184,2023-09-26,AAPL,CLIENT_006,IS,BUY,46900,43917,93.64,172.7949,173.5787,170.9367,45.36,-116029.08,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00185,2023-09-27,AAPL,CLIENT_018,TWAP,SELL,3482,3061,87.94,170.6204,170.5453,168.861,4.4,5155.58,False,
TRD-00186,2023-09-28,AAPL,CLIENT_002,IS,BUY,42303,26873,63.53,167.3784,167.4101,168.1427,1.89,19688.45,True,LARGE ORDER
TRD-00187,2023-09-29,AAPL,CLIENT_016,VWAP,BUY,38121,32942,86.42,170.0273,170.6133,169.5529,34.47,-34932.05,False,
TRD-00188,2023-10-02,AAPL,CLIENT_010,POV,SELL,29366,18351,62.49,169.2366,168.9552,170.9894,16.63,-37329.36,False,
TRD-00189,2023-10-03,AAPL,CLIENT_011,TWAP,BUY,17046,16649,97.67,170.2646,170.301,170.2876,2.14,-222.57,False,
TRD-00190,2023-10-04,AAPL,CLIENT_016,VWAP,BUY,26760,26015,97.22,169.1081,169.3586,170.9433,14.81,41225.74,False,
TRD-00191,2023-10-05,AAPL,CLIENT_016,VWAP,BUY,10443,9061,86.77,171.7768,172.3804,172.3271,35.14,-483.39,False,
TRD-00192,2023-10-06,AAPL,CLIENT_005,IS,BUY,16765,13749,82.01,171.7867,172.5425,174.1787,44.0,22496.08,True,HIGH SLIPPAGE
TRD-00193,2023-10-09,AAPL,CLIENT_004,POV,BUY,34747,29787,85.73,174.7619,175.4674,175.8854,40.37,12450.27,True,HIGH SLIPPAGE
TRD-00194,2023-10-10,AAPL,CLIENT_013,POV,SELL,19987,13965,69.87,176.0369,175.8662,176.6168,9.69,-10481.81,False,
TRD-00195,2023-10-11,AAPL,CLIENT_019,POV,SELL,37765,32580,86.27,176.1358,175.4218,177.0089,40.53,-51706.95,True,HIGH SLIPPAGE
TRD-00196,2023-10-12,AAPL,CLIENT_020,VWAP,BUY,14117,14096,99.86,177.9841,178.3618,178.6035,21.22,3407.39,False,
TRD-00197,2023-10-13,AAPL,CLIENT_007,IS,BUY,10792,7880,73.02,179.3185,180.0186,177.5591,39.04,-19380.97,False,
TRD-00198,2023-10-16,AAPL,CLIENT_008,TWAP,BUY,10758,9694,90.11,174.7026,175.5168,176.0402,46.61,5073.93,True,HIGH SLIPPAGE
TRD-00199,2023-10-17,AAPL,CLIENT_001,POV,SELL,45678,41130,90.04,174.6037,174.2192,174.7421,22.02,-21506.48,True,LARGE ORDER
TRD-00200,2023-10-18,AAPL,CLIENT_020,POV,SELL,2639,2276,86.28,173.5461,172.8871,174.1359,37.97,-2842.2,False,
TRD-00201,2023-10-19,AAPL,CLIENT_008,IS,SELL,46570,29622,63.61,174.0008,173.2139,174.1227,45.23,-26920.08,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00202,2023-10-20,AAPL,CLIENT_015,VWAP,BUY,17837,16513,92.58,173.2792,173.9982,171.6352,41.5,-39020.85,True,HIGH SLIPPAGE
TRD-00203,2023-10-23,AAPL,CLIENT_019,TWAP,SELL,8021,7202,89.8,168.9302,168.172,170.3173,44.88,-15450.35,True,HIGH SLIPPAGE
TRD-00204,2023-10-24,AAPL,CLIENT_018,TWAP,BUY,17908,16267,90.84,171.0454,171.0716,170.851,1.53,-3587.94,False,
TRD-00205,2023-10-25,AAPL,CLIENT_005,VWAP,BUY,11373,11211,98.58,169.889,169.982,169.6155,5.47,-4108.75,False,
TRD-00206,2023-10-26,AAPL,CLIENT_010,IS,SELL,8649,6156,71.18,168.3965,167.5957,166.0342,47.55,9612.83,True,HIGH SLIPPAGE
TRD-00207,2023-10-27,AAPL,CLIENT_015,IS,SELL,18341,17106,93.27,164.9766,164.4965,166.0572,29.1,-26697.72,False,
TRD-00208,2023-10-30,AAPL,CLIENT_017,POV,SELL,5771,4738,82.11,167.0621,166.6783,168.1394,22.97,-6922.88,False,
TRD-00209,2023-10-31,AAPL,CLIENT_020,VWAP,SELL,48638,43481,89.4,167.3883,167.102,167.8891,17.1,-34222.33,True,LARGE ORDER
TRD-00210,2023-11-01,AAPL,CLIENT_011,IS,BUY,6485,5417,83.54,169.0192,169.6592,170.7719,37.87,6027.76,False,
TRD-00211,2023-11-02,AAPL,CLIENT_008,VWAP,SELL,38264,37067,96.87,173.4868,172.7982,174.8871,39.69,-77427.83,False,
TRD-00212,2023-11-03,AAPL,CLIENT_002,TWAP,SELL,34510,29805,86.37,172.2216,171.7871,173.5725,25.23,-53212.65,False,
TRD-00213,2023-11-06,AAPL,CLIENT_015,IS,BUY,38860,24098,62.01,174.3369,174.8238,176.2247,27.93,33759.62,False,
TRD-00214,2023-11-07,AAPL,CLIENT_014,POV,BUY,31302,23618,75.45,177.1044,177.8925,178.9791,44.5,25663.2,True,HIGH SLIPPAGE
TRD-00215,2023-11-08,AAPL,CLIENT_012,POV,SELL,21540,15569,72.28,180.2377,180.1163,180.5276,6.74,-6404.19,False,
TRD-00216,2023-11-09,AAPL,CLIENT_004,TWAP,SELL,27477,23944,87.14,180.8406,180.1477,180.6627,38.31,-12331.31,False,
TRD-00217,2023-11-10,AAPL,CLIENT_016,IS,SELL,36551,29839,81.64,182.0785,181.9701,183.5927,5.96,-48418.24,False,
TRD-00218,2023-11-13,AAPL,CLIENT_002,POV,BUY,21112,13288,62.94,183.9095,184.5596,183.1111,35.35,-19247.42,False,
TRD-00219,2023-11-14,AAPL,CLIENT_009,IS,BUY,26988,16880,62.55,185.7701,186.5368,185.3577,41.27,-19902.43,True,HIGH SLIPPAGE
TRD-00220,2023-11-15,AAPL,CLIENT_017,VWAP,SELL,27582,26366,95.59,185.9186,185.8259,186.4926,4.99,-17579.14,False,
TRD-00221,2023-11-16,AAPL,CLIENT_002,TWAP,SELL,41304,35634,86.27,187.6209,186.6951,187.8221,49.35,-40160.89,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00222,2023-11-17,AAPL,CLIENT_016,POV,BUY,13840,10116,73.1,188.2939,188.6547,187.5978,19.16,-10691.32,False,
TRD-00223,2023-11-20,AAPL,CLIENT_009,TWAP,SELL,29212,28391,97.19,187.9376,187.0465,189.1154,47.42,-58737.04,True,HIGH SLIPPAGE
TRD-00224,2023-11-21,AAPL,CLIENT_016,VWAP,BUY,41789,41701,99.79,189.4419,190.1602,188.6733,37.92,-62006.85,True,LARGE ORDER
TRD-00225,2023-11-22,AAPL,CLIENT_020,TWAP,BUY,20865,18912,90.64,189.5212,189.6177,189.7191,5.09,1917.87,False,
TRD-00226,2023-11-24,AAPL,CLIENT_018,VWAP,SELL,6608,6387,96.66,188.9075,188.3717,188.0861,28.36,1824.37,False,
TRD-00227,2023-11-27,AAPL,CLIENT_008,VWAP,SELL,8198,7489,91.36,187.9673,187.1137,187.8353,45.41,-5404.26,True,HIGH SLIPPAGE
TRD-00228,2023-11-28,AAPL,CLIENT_005,POV,SELL,33849,21626,63.89,187.8287,187.3565,188.3368,25.14,-21199.64,False,
TRD-00229,2023-11-29,AAPL,CLIENT_009,POV,SELL,31447,18993,60.4,188.9372,188.4844,188.1883,23.96,5623.3,False,
TRD-00230,2023-11-30,AAPL,CLIENT_008,POV,BUY,25638,15888,61.97,187.8881,188.0163,187.5384,6.82,-7592.16,False,
TRD-00231,2023-12-01,AAPL,CLIENT_007,TWAP,BUY,18604,16141,86.76,188.3731,188.9912,188.7162,32.81,-4439.09,False,
TRD-00232,2023-12-04,AAPL,CLIENT_014,IS,SELL,668,575,86.11,188.0267,187.4704,187.0337,29.59,251.12,False,
TRD-00233,2023-12-05,AAPL,CLIENT_010,IS,SELL,10238,9590,93.68,188.2543,187.8897,190.6857,19.37,-26813.92,False,
TRD-00234,2023-12-06,AAPL,CLIENT_015,POV,SELL,22286,15600,70.0,192.4507,191.6124,191.0783,43.56,8331.64,True,HIGH SLIPPAGE
TRD-00235,2023-12-07,AAPL,CLIENT_018,POV,SELL,21588,14642,67.83,191.6392,190.7155,192.2891,48.2,-23040.5,True,HIGH SLIPPAGE
TRD-00236,2023-12-08,AAPL,CLIENT_007,TWAP,SELL,15806,13463,85.18,192.2033,191.2707,193.1171,48.52,-24858.5,True,HIGH SLIPPAGE
TRD-00237,2023-12-11,AAPL,CLIENT_014,VWAP,SELL,49304,42227,85.65,191.1245,190.2708,190.7154,44.67,-18775.34,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00238,2023-12-12,AAPL,CLIENT_016,POV,SELL,43995,34522,78.47,191.0948,190.1459,191.7249,49.66,-54511.27,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00239,2023-12-13,AAPL,CLIENT_005,POV,BUY,8773,5490,62.58,193.0841,193.6274,194.9118,28.14,7051.48,False,
TRD-00240,2023-12-14,AAPL,CLIENT_017,IS,BUY,29355,27571,93.93,195.984,196.5059,195.9279,26.63,-15935.21,False,
TRD-00241,2023-12-15,AAPL,CLIENT_004,POV,BUY,47846,39247,82.03,195.4991,196.1851,195.6244,35.09,-22005.04,True,LARGE ORDER
TRD-00242,2023-12-18,AAPL,CLIENT_005,POV,BUY,5403,4101,75.91,194.0739,194.6901,193.6252,31.75,-4367.14,False,
TRD-00243,2023-12-19,AAPL,CLIENT_016,IS,SELL,41345,33262,80.45,194.1432,193.2665,194.572,45.16,-43424.39,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00244,2023-12-20,AAPL,CLIENT_013,VWAP,SELL,44694,38294,85.68,194.8755,194.5877,193.7671,14.77,31425.69,True,LARGE ORDER
TRD-00245,2023-12-21,AAPL,CLIENT_018,POV,SELL,41577,38776,93.26,194.0838,193.2177,193.0808,44.62,5307.05,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00246,2023-12-22,AAPL,CLIENT_016,VWAP,BUY,15885,14587,91.83,193.1732,193.7795,191.9988,31.39,-25975.53,False,
TRD-00247,2023-12-26,AAPL,CLIENT_010,TWAP,BUY,28940,25803,89.16,191.6194,191.8152,191.2697,10.22,-14076.45,False,
TRD-00248,2023-12-27,AAPL,CLIENT_004,VWAP,SELL,11402,10484,91.96,190.5109,190.162,190.6,18.31,-4591.53,False,
TRD-00249,2023-12-28,AAPL,CLIENT_010,VWAP,BUY,21758,20399,93.75,192.1439,192.2363,191.8107,4.81,-8681.25,False,
TRD-00250,2023-12-29,AAPL,CLIENT_002,IS,SELL,25065,23587,94.1,191.9064,190.9598,190.9034,49.32,1329.31,True,HIGH SLIPPAGE
TRD-00251,2023-01-03,MSFT,CLIENT_014,TWAP,BUY,35310,33711,95.47,236.8633,237.5092,234.7488,27.27,-93055.77,False,
TRD-00252,2023-01-04,MSFT,CLIENT_014,TWAP,BUY,11973,10732,89.64,226.3395,227.2647,223.4455,40.88,-40987.97,True,HIGH SLIPPAGE
TRD-00253,2023-01-05,MSFT,CLIENT_003,POV,BUY,33115,27805,83.97,221.3894,221.5879,218.1478,8.97,-95650.62,False,
TRD-00254,2023-01-06,MSFT,CLIENT_019,TWAP,BUY,30721,30310,98.66,217.2968,218.1943,217.6346,41.3,-16963.3,True,HIGH SLIPPAGE
TRD-00255,2023-01-09,MSFT,CLIENT_009,POV,SELL,44202,41215,93.24,220.6586,219.8519,222.419,36.56,-105805.08,True,LARGE ORDER
TRD-00256,2023-01-10,MSFT,CLIENT_001,POV,SELL,44907,36585,81.47,221.9351,221.4581,223.3025,21.49,-67478.79,True,LARGE ORDER
TRD-00257,2023-01-11,MSFT,CLIENT_018,TWAP,BUY,29449,29151,98.99,225.3748,226.3538,228.2851,43.44,56299.01,True,HIGH SLIPPAGE
TRD-00258,2023-01-12,MSFT,CLIENT_012,IS,SELL,45740,28167,61.58,229.2433,229.1908,231.2538,2.29,-58109.62,True,LARGE ORDER
TRD-00259,2023-01-13,MSFT,CLIENT_009,POV,SELL,13555,9919,73.18,230.9388,229.9985,231.7573,40.72,-17445.28,True,HIGH SLIPPAGE
TRD-00260,2023-01-17,MSFT,CLIENT_013,POV,BUY,16045,15171,94.55,231.884,232.0781,233.3261,8.37,18933.53,False,
TRD-00261,2023-01-18,MSFT,CLIENT_013,IS,SELL,46327,37429,80.79,235.3919,234.929,231.819,19.66,116403.37,True,LARGE ORDER
TRD-00262,2023-01-19,MSFT,CLIENT_010,VWAP,SELL,18488,18404,99.55,227.8011,226.8383,226.7585,42.26,1468.66,True,HIGH SLIPPAGE
TRD-00263,2023-01-20,MSFT,CLIENT_001,VWAP,SELL,19256,18789,97.57,228.8535,228.305,232.3907,23.97,-76766.03,False,
TRD-00264,2023-01-23,MSFT,CLIENT_008,IS,BUY,42221,31462,74.52,234.9339,235.2721,236.2656,14.4,31257.95,True,LARGE ORDER
TRD-00265,2023-01-24,MSFT,CLIENT_007,IS,BUY,41672,25825,61.97,236.2981,237.323,235.9506,43.37,-35442.38,True,HIGH SLIPPAGE + LARGE ORDER
TRD-00266,2023-01-25,MSFT,CLIENT_004,VWAP,SELL,29389,28564,97.19,228.4832,227.3411,232.1763,49.99,-138112.94,True,HIGH SLIPPAGE
TRD-00267,2023-01-26,MSFT,CLIENT_002,IS,BUY,6406,6078,94.88,237.4187,238.0886,239.8093,28.22,10458.48,False,
TRD-00268,2023-01-27,MSFT,CLIENT_010,IS,SELL,12010,10438,86.91,242.6222,241.4748,241.9238,47.29,-4686.86,True,HIGH SLIPPAGE
TRD-00269,2023-01-30,MSFT,CLIENT_007,TWAP,SELL,35289,34493,97.74,238.2567,237.9441,237.2758,13.12,23051.59,False,
TRD-00270,2023-01-31,MSFT,CLIENT_017,IS,BUY,17340,13138,75.77,237.2238,237.3977,239.9392,7.33,33390.55,False,
TRD-00271,2023-02-01,MSFT,CLIENT_016,IS,SELL,8047,7515,93.39,241.6575,240.9155,244.7107,30.7,-28520.61,False,
TRD-00272,2023-02-02,MSFT,CLIENT_015,VWAP,BUY,49924,44147,88.43,252.2007,253.056,255.4747,33.91,106780.27,True,LARGE ORDER
TRD-00273,2023-02-03,MSFT,CLIENT_008,POV,SELL,6418,5239,81.63,252.9023,252.4332,253.2369,18.55,-4210.52,False,
TRD-00274,2023-02-06,MSFT,CLIENT_013,VWAP,SELL,35664,30921,86.7,250.856,250.0054,250.0537,33.91,-1494.92,False,
TRD-00275,2023-02-07,MSFT,CLIENT_004,POV,SELL,44594,34877,78.21,253.867,252.8809,258.6807,38.84,-202278.54,True,LARGE ORDER
TRD-00276,2023-02-08,MSFT,CLIENT_009,POV,SELL,7600,5943,78.21,266.213,265.0748,262.9974,42.76,12345.99,True,HIGH SLIPPAGE
TRD-00277,2023-02-09,MSFT,CLIENT_008,POV,BUY,41102,32600,79.32,266.7976,267.5576,259.9767,28.49,-247138.45,True,LARGE ORDER
TRD-00278,2023-02-10,MSFT,CLIENT_018,IS,BUY,42944,38942,90.68,254.8415,255.3708,255.9003,20.77,20621.0,True,LARGE ORDER
TRD-00279,2023-02-13,MSFT,CLIENT_003,POV,SELL,43048,27847,64.69,260.7952,260.7323,264.092,2.41,-93557.25,True,LARGE ORDER
TRD-00280,2023-02-14,MSFT,CLIENT_014,VWAP,BUY,3471,3343,96.33,265.6966,266.5308,265.1801,31.4,-4515.36,False,
TRD-00281,2023-02-15,MSFT,CLIENT_002,IS,SELL,8110,6864,84.64,262.1126,261.8129,262.5261,11.44,-4895.73,False,
TRD-00282,2023-02-16,MSFT,CLIENT_004,TWAP,BUY,25970,22605,87.05,257.9121,257.9563,257.4986,1.71,-10346.62,False,
TRD-00283,2023-02-17,MSFT,CLIENT_015,IS,SELL,38991,28179,72.27,253.3893,252.6315,252.0802,29.91,15533.86,False,
TRD-00284,2023-02-21,MSFT,CLIENT_005,POV,BUY,32569,24012,73.73,248.5929,249.1506,247.3913,22.44,-42243.79,False,
TRD-00285,2023-02-22,MSFT,CLIENT_020,POV,SELL,2644,2423,91.65,248.2118,247.7634,246.2321,18.06,3710.43,False,
TRD-00286,2023-02-23,MSFT,CLIENT_012,TWAP,SELL,29643,27481,92.71,249.6479,248.6643,248.1533,39.4,14043.94,False,
TRD-00287,2023-02-24,MSFT,CLIENT_008,IS,BUY,45436,33567,73.88,244.1774,244.9461,243.6694,31.48,-42855.17,True,LARGE ORDER
TRD-00288,2023-02-27,MSFT,CLIENT_012,IS,BUY,26592,23981,90.18,246.6196,247.7917,244.9882,47.53,-67230.79,True,HIGH SLIPPAGE
TRD-00289,2023-02-28,MSFT,CLIENT_009,TWAP,BUY,30300,26423,87.21,243.308,244.437,244.0992,46.4,-8924.45,True,HIGH SLIPPAGE
TRD-00290,2023-03-01,MSFT,CLIENT_003,TWAP,BUY,3814,3523,92.38,244.9589,245.2934,241.9338,13.65,-11835.71,False,
TRD-00291,2023-03-02,MSFT,CLIENT_011,TWAP,BUY,37500,34457,91.89,240.8463,242.027,243.6043,49.02,54349.68,True,HIGH SLIPPAGE
TRD-00292,2023-03-03,MSFT,CLIENT_007,VWAP,BUY,38929,35966,92.39,246.3558,246.7773,248.2216,17.11,51947.19,False,
TRD-00293,2023-03-06,MSFT,CLIENT_007,TWAP,SELL,10170,9610,94.5,250.4977,250.1779,251.696,12.77,-14588.83,False,
TRD-00294,2023-03-07,MSFT,CLIENT_020,VWAP,SELL,9982,8598,86.14,250.3707,250.1876,249.1757,7.32,8700.35,False,
TRD-00295,2023-03-08,MSFT,CLIENT_005,IS,BUY,7704,4967,64.48,248.163,248.3725,247.1634,8.44,-6005.79,False,
TRD-00296,2023-03-09,MSFT,CLIENT_001,TWAP,BUY,23977,20879,87.08,249.9018,250.7116,248.5993,32.4,-44102.18,False,
TRD-00297,2023-03-10,MSFT,CLIENT_008,IS,BUY,11919,7910,66.37,245.2715,245.7115,243.8843,17.94,-14452.8,False,
TRD-00298,2023-03-13,MSFT,CLIENT_009,VWAP,BUY,49109,48348,98.45,241.6766,242.262,246.6781,24.22,213512.02,True,LARGE ORDER
TRD-00299,2023-03-14,MSFT,CLIENT_014,VWAP,BUY,31711,30129,95.01,250.8103,251.0472,253.2428,9.44,66149.78,False,
TRD-00300,2023-03-15,MSFT,CLIENT_015,IS,BUY,30122,20100,66.73,253.9656,254.0419,257.6093,3.0,71705.49,False,
TRD-00301,2023-03-16,MSFT,CLIENT_017,TWAP,BUY,48160,42156,87.53,259.0746,259.4542,265.7206,14.65,264165.22,True,LARGE ORDER
TRD-00302,2023-03-17,MSFT,CLIENT_017,IS,SELL,42661,28239,66.2,271.8227,271.6774,273.2229,5.35,-43641.99,True,LARGE ORDER
TRD-00303,2023-03-20,MSFT,CLIENT_001,VWAP,SELL,26820,23282,86.81,270.5723,269.9343,266.8668,23.58,71418.61,False,
TRD-00304,2023-03-21,MSFT,CLIENT_014,VWAP,SELL,47187,41569,88.1,268.5208,268.0147,266.4564,18.85,64777.15,True,LARGE ORDER
TRD-00305,2023-03-22,MSFT,CLIENT_015,VWAP,BUY,21609,19999,92.55,267.0751,268.0053,268.8042,34.83,15976.24,False,
TRD-00306,2023-03-23,MSFT,CLIENT_020,TWAP,BUY,8770,7506,85.59,271.5101,272.6008,271.5427,40.17,-7942.19,True,HIGH SLIPPAGE
TRD-00307,2023-03-24,MSFT,CLIENT_009,IS,SELL,39650,32503,81.98,270.8263,270.6907,272.3762,5.01,-54785.36,False,
TRD-00308,2023-03-27,MSFT,CLIENT_017,IS,SELL,33631,30461,90.58,274.0109,272.7471,271.3603,46.12,42243.6,True,HIGH SLIPPAGE
TRD-00309,2023-03-28,MSFT,CLIENT_020,POV,BUY,46491,28888,62.14,269.4098,269.8022,268.1236,14.57,-48490.68,True,LARGE ORDER
TRD-00310,2023-03-29,MSFT,CLIENT_004,TWAP,SELL,30093,29218,97.09,272.5066,271.4802,273.5421,37.66,-60243.33,False,
TRD-00311,2023-03-30,MSFT,CLIENT_008,POV,SELL,30220,20083,66.46,277.6546,277.342,276.7754,11.26,11379.14,False,
TRD-00312,2023-03-31,MSFT,CLIENT_013,POV,BUY,20983,15310,72.97,277.1661,277.8519,280.2205,24.74,36262.7,False,
TRD-00313,2023-04-03,MSFT,CLIENT_014,IS,SELL,25030,20434,81.64,279.8916,279.3577,279.8558,19.08,-10177.66,False,
TRD-00314,2023-04-04,MSFT,CLIENT_005,POV,BUY,6478,4935,76.19,280.5852,281.6409,281.1095,37.63,-2622.68,False,
TRD-00315,2023-04-05,MSFT,CLIENT_003,VWAP,SELL,6828,5841,85.55,279.2371,278.8638,278.2147,13.37,3791.55,False,
TRD-00316,2023-04-06,MSFT,CLIENT_012,TWAP,BUY,38934,37259,95.7,276.6582,277.8994,281.8942,44.87,148842.75,True,HIGH SLIPPAGE
TRD-00317,2023-04-10,MSFT,CLIENT_018,IS,BUY,27422,21364,77.91,282.5194,283.2843,281.2397,27.07,-43680.6,False,
TRD-00318,2023-04-11,MSFT,CLIENT_012,POV,BUY,19350,12335,63.75,279.1394,279.7793,276.9252,22.92,-35205.03,False,
TRD-00319,2023-04-12,MSFT,CLIENT_020,IS,SELL,7289,5732,78.64,278.2016,277.8432,277.5797,12.88,1510.58,False,
TRD-00320,2023-04-13,MSFT,CLIENT_019,TWAP,BUY,43539,38766,89.04,277.0294,277.5692,280.9824,19.49,132316.48,True,LARGE ORDER
TRD-00321,2023-04-14,MSFT,CLIENT_016,TWAP,BUY,23445,19998,85.3,280.3605,280.831,279.4846,16.78,-26925.45,False,
TRD-00322,2023-04-17,MSFT,CLIENT_018,IS,BUY,18756,12641,67.4,283.2227,283.7055,282.171,17.05,-19397.91,False,
TRD-00323,2023-04-18,MSFT,CLIENT_019,TWAP,SELL,37263,32342,86.8,284.8247,283.5534,282.3598,44.64,38603.96,True,HIGH SLIPPAGE
TRD-00324,2023-04-19,MSFT,CLIENT_020,VWAP,SELL,2397,2250,93.9,279.3739,278.4163,280.6992,34.28,-5136.43,False,
TRD-00325,2023-04-20,MSFT,CLIENT_006,IS,SELL,22770,19951,87.62,278.651,277.9426,280.1065,25.42,-43171.74,False,
TRD-00326,2023-04-21,MSFT,CLIENT_012,VWAP,BUY,9888,8533,86.3,278.4165,279.1771,278.436,27.32,-6323.4,False,
TRD-00327,2023-04-24,MSFT,CLIENT_019,POV,BUY,9797,7890,80.54,275.5641,276.5982,275.2938,37.53,-10291.66,False,
TRD-00328,2023-04-25,MSFT,CLIENT_001,VWAP,BUY,25154,23009,91.47,273.0438,273.2418,271.0445,7.25,-50557.3,False,
TRD-00329,2023-04-26,MSFT,CLIENT_014,POV,SELL,10815,7563,69.93,289.8361,289.2915,289.0449,18.79,1865.22,False,
TRD-00330,2023-04-27,MSFT,CLIENT_012,IS,SELL,37697,31140,82.61,289.123,288.2855,294.7791,28.97,-202210.07,False,
TRD-00331,2023-04-28,MSFT,CLIENT_020,VWAP,BUY,10696,9662,90.34,296.977,298.4423,299.4094,49.34,9343.8,True,HIGH SLIPPAGE
TRD-00332,2023-05-01,MSFT,CLIENT_006,VWAP,BUY,18332,17247,94.09,299.8685,300.2471,299.3475,12.62,-15514.76,False,
TRD-00333,2023-05-02,MSFT,CLIENT_015,POV,SELL,40285,25606,63.56,300.6403,300.3851,299.0838,8.49,33321.26,True,LARGE ORDER
TRD-00334,2023-05-03,MSFT,CLIENT_015,POV,SELL,14627,10035,68.61,299.5266,299.2608,298.6279,8.87,6351.2,False,
TRD-00335,2023-05-04,MSFT,CLIENT_017,VWAP,SELL,28674,25175,87.8,299.1554,298.7076,298.4553,14.97,6350.51,False,
TRD-00336,2023-05-05,MSFT,CLIENT_004,IS,SELL,35033,23145,66.07,298.6475,297.3053,301.8158,44.94,-104395.37,True,HIGH SLIPPAGE
TRD-00337,2023-05-08,MSFT,CLIENT_010,VWAP,BUY,26403,22760,86.2,302.9554,303.7643,301.1808,26.7,-58801.09,False,
TRD-00338,2023-05-09,MSFT,CLIENT_020,VWAP,BUY,13897,12667,91.16,300.8747,302.3531,300.663,49.14,-21407.98,True,HIGH SLIPPAGE
TRD-00339,2023-05-10,MSFT,CLIENT_010,TWAP,BUY,17245,14948,86.68,301.4804,302.0983,303.7988,20.49,25418.93,False,
TRD-00340,2023-05-11,MSFT,CLIENT_010,IS,BUY,1006,944,93.93,302.9261,304.2411,302.0111,43.41,-2105.15,True,HIGH SLIPPAGE
TRD-00341,2023-05-12,MSFT,CLIENT_016,POV,BUY,8966,7943,88.6,303.3657,303.7794,301.5976,13.64,-17330.15,False,
TRD-00342,2023-05-15,MSFT,CLIENT_013,TWAP,SELL,5223,4573,87.56,301.9492,300.9297,301.8352,33.76,-4141.02,False,
TRD-00343,2023-05-16,MSFT,CLIENT_013,VWAP,SELL,1728,1709,98.94,302.6624,301.8064,304.5478,28.28,-4684.99,False,
TRD-00344,2023-05-17,MSFT,CLIENT_015,VWAP,SELL,38232,35775,93.57,305.7323,305.2823,306.4829,14.72,-42950.48,False,
TRD-00345,2023-05-18,MSFT,CLIENT_014,POV,SELL,19473,16928,86.93,307.9253,307.6123,310.4348,10.17,-47780.03,False,
TRD-00346,2023-05-19,MSFT,CLIENT_004,POV,BUY,21784,15538,71.33,310.0889,310.7663,311.1462,21.85,5902.79,False,
TRD-00347,2023-05-22,MSFT,CLIENT_006,POV,SELL,6275,4879,77.77,311.9099,311.5082,313.8614,12.88,-11481.06,False,
TRD-00348,2023-05-23,MSFT,CLIENT_014,VWAP,BUY,29052,25194,86.72,313.3098,314.2786,311.0712,30.92,-80808.12,False,
TRD-00349,2023-05-24,MSFT,CLIENT_019,POV,BUY,26436,18532,70.1,308.1211,309.0295,307.7197,29.48,-24272.57,False,
TRD-00350,2023-05-25,MSFT,CLIENT_010,IS,BUY,22327,14602,65.4,316.4524,317.2301,317.464,24.58,3415.57,False,
TRD-00351,2023-05-26,MSFT,CLIENT_006,VWAP,BUY,35273,32799,92.99,317.216,317.3283,323.1259,3.54,190154.58,False,
TRD-00352,2023-05-30,MSFT,CLIENT_017,TWAP,SELL,23509,21169,90.05,328.1906,327.9416,325.5082,7.59,51513.58,False,
TRD-00353,2023-05-31,MSFT,CLIENT_005,TWAP,BUY,10097,8678,85.95,325.3124,326.923,323.6122,49.51,-28730.97,True,HIGH SLIPPAGE
TRD-00354,2023-06-01,MSFT,CLIENT_009,TWAP,BUY,39978,35914,89.84,319.086,320.3842,323.3414,40.68,106203.28,True,HIGH SLIPPAGE
TRD-00355,2023-06-02,MSFT,CLIENT_005,VWAP,BUY,41653,36996,88.82,327.2312,328.3567,328.1123,34.39,-9041.63,True,LARGE ORDER
TRD-00356,2023-06-05,MSFT,CLIENT_016,POV,SELL,45138,39093,86.61,328.1809,327.1902,329.3231,30.19,-83379.85,True,LARGE ORDER
TRD-00357,2023-06-06,MSFT,CLIENT_019,IS,SELL,10393,7951,76.51,328.2886,327.5933,326.732,21.18,6848.47,False,
TRD-00358,2023-06-07,MSFT,CLIENT_015,VWAP,SELL,29480,26600,90.23,324.6858,323.1745,319.9278,46.55,86361.29,True,HIGH SLIPPAGE
TRD-00359,2023-06-08,MSFT,CLIENT_010,IS,BUY,23564,20988,89.07,317.1377,318.669,318.257,48.29,-8646.3,True,HIGH SLIPPAGE
TRD-00360,2023-06-09,MSFT,CLIENT_017,VWAP,SELL,30760,26719,86.86,318.1656,316.9944,320.1954,36.81,-85528.66,False,
TRD-00361,2023-06-12,MSFT,CLIENT_015,VWAP,BUY,24665,24436,99.08,321.6802,321.998,322.78,9.88,19108.99,False,
